emotion,PartNumber,clusters,words,count
Gerespecteerd_Respected,124,16,behandelen,1
Gerespecteerd_Respected,129,16,behandelen,1
Gerespecteerd_Respected,174,16,behandelen,1
Hoop_Hope,174,6,behandelen,1
Inspiratie_Inspiration,56,11,behandelen,1
Inspiratie_Inspiration,86,4,behandelen,3
Inspiratie_Inspiration,181,11,behandelen,1
Interesse_Interested,7,4,behandelen,1
Interesse_Interested,11,4,behandelen,1
Interesse_Interested,29,4,behandelen,1
Interesse_Interested,81,4,behandelen,1
Interesse_Interested,193,4,behandelen,1
Opluchting_Relief,78,11,behandelen,1
Verrassing_PositiveSurprise,120,6,behandelen,1
Schadenfreude,44,11,behandelen,1
Schadenfreude,119,11,behandelen,3
Schadenfreude,126,11,behandelen,2
Tederheid_Tenderness,17,11,behandelen,2
Tederheid_Tenderness,110,15,behandelen,1
Triomf_Triumph,88,11,behandelen,1
Verwondering_Awe,98,14,behandelen,1
Verwondering_Awe,139,14,behandelen,1
Bewondering_Adniration,109,3,behandelgroep,1
Hoop_Hope,119,9,behandeling,1
Interesse_Interested,11,4,behandeling,2
Interesse_Interested,141,4,behandeling,1
Opluchting_Relief,35,11,behandeling,1
Triomf_Triumph,71,6,behandeling,1
Zintuiglijk_SensoryPleasure,121,5,behandeling,1
Verlichting_Elevation,86,11,behandelplan,1
Triomf_Triumph,112,11,behavior,1
Amusement,29,2,beheer,1
Amusement,29,2,beheersen,1
Bewondering_Adniration,58,1,beheersen,1
Verwondering_Awe,31,11,beheren,1
Amae,8,12,behoefte,2
Amae,29,6,behoefte,3
Amae,30,7,behoefte,1
Amae,33,12,behoefte,1
Amae,40,12,behoefte,2
Amae,41,12,behoefte,1
Amae,45,12,behoefte,1
Amae,p69_0094,11,behoefte,1
Amae,101,12,behoefte,2
Amae,125,12,behoefte,1
Amae,130,11,behoefte,1
Amae,145,12,behoefte,1
Amae,172,12,behoefte,2
Amae,174,6,behoefte,1
Amae,182,12,behoefte,1
Amae,190,12,behoefte,2
Bewondering_Adniration,15,3,behoefte,1
Bewondering_Adniration,35,3,behoefte,1
Bewondering_Adniration,44,3,behoefte,1
Bewondering_Adniration,p69_0094,4,behoefte,2
Dankbaarheid_Gratitude,190,12,behoefte,1
Euforie_Elation,27,11,behoefte,1
Euforie_Elation,128,6,behoefte,1
Euforie_Elation,164,6,behoefte,1
Lust,9,8,behoefte,1
Lust,38,8,behoefte,1
Lust,41,8,behoefte,1
Lust,68,11,behoefte,1
Lust,125,8,behoefte,1
Lust,190,8,behoefte,1
Lust,194,8,behoefte,1
Opluchting_Relief,145,11,behoefte,1
Opwinding_Excitement,80,7,behoefte,1
Opwinding_Excitement,128,7,behoefte,1
Opwinding_Excitement,157,7,behoefte,1
Verrassing_PositiveSurprise,140,0,behoefte,1
Tederheid_Tenderness,62,15,behoefte,1
Tederheid_Tenderness,172,15,behoefte,1
Tederheid_Tenderness,175,12,behoefte,2
Tederheid_Tenderness,190,15,behoefte,1
Verlichting_Elevation,78,12,behoefte,1
Zintuiglijk_SensoryPleasure,63,5,behoefte,1
Tederheid_Tenderness,187,15,behoeven,1
Euforie_Elation,14,11,behoorlijk,1
Hoop_Hope,24,9,behoorlijk,1
Inspiratie_Inspiration,14,11,behoorlijk,1
Lust,14,8,behoorlijk,2
Ontroering_Moved,14,14,behoorlijk,1
Ontroering_Moved,88,10,behoorlijk,1
Opluchting_Relief,24,11,behoorlijk,1
Verrassing_PositiveSurprise,14,11,behoorlijk,2
Schadenfreude,61,2,behoorlijk,1
Schadenfreude,123,2,behoorlijk,2
Triomf_Triumph,14,11,behoorlijk,1
Triomf_Triumph,20,6,behoorlijk,1
Vastberadenheid_Determination,20,6,behoorlijk,1
Vastberadenheid_Determination,102,11,behoorlijk,1
Vastberadenheid_Determination,148,11,behoorlijk,2
Verlichting_Elevation,9,14,behoorlijk,1
Tederheid_Tenderness,23,11,behoren,1
Triomf_Triumph,27,13,behoren,1
Triomf_Triumph,169,1,behoren,1
Amae,44,12,behouden,1
Verrassing_PositiveSurprise,168,0,behouden,1
Trots_Pride,92,13,behouden,1
Verlichting_Elevation,67,12,behouden,1
Bewondering_Adniration,1,12,behulpzaam,1
Bewondering_Adniration,165,3,behulpzaam,1
Dankbaarheid_Gratitude,85,12,behulpzaam,1
Ontroering_Moved,73,10,behulpzaam,1
Opluchting_Relief,77,11,behulpzaam,1
Verlichting_Elevation,11,11,behulpzaam,1
Verlichting_Elevation,159,11,behulpzaam,1
Verwondering_Awe,171,14,behulpzaam,1
Inspiratie_Inspiration,29,14,bejaard,1
Ontroering_Moved,176,10,bejaard,1
Hoop_Hope,182,9,bejaarde,1
Tederheid_Tenderness,41,15,bejaardentehuis,1
Verlichting_Elevation,129,10,bejaardentehuis,1
Verlichting_Elevation,165,3,bejaardentehuis,1
Gerespecteerd_Respected,43,16,bek,1
Lust,p69_0094,8,bek,1
Verrassing_PositiveSurprise,174,0,bek,1
Amae,43,11,bekend,1
Amae,98,12,bekend,1
Amae,156,8,bekend,1
Bewondering_Adniration,35,3,bekend,1
Bewondering_Adniration,39,4,bekend,1
Bewondering_Adniration,165,3,bekend,1
Bewondering_Adniration,174,4,bekend,1
Bewondering_Adniration,184,3,bekend,1
Euforie_Elation,125,10,bekend,1
Euforie_Elation,181,6,bekend,1
Gerespecteerd_Respected,39,11,bekend,1
Inspiratie_Inspiration,140,4,bekend,1
Inspiratie_Inspiration,178,11,bekend,1
Interesse_Interested,41,4,bekend,1
Interesse_Interested,47,4,bekend,1
Interesse_Interested,55,4,bekend,1
Interesse_Interested,60,4,bekend,1
Interesse_Interested,72,11,bekend,1
Interesse_Interested,192,10,bekend,1
Interesse_Interested,198,4,bekend,1
Ontroering_Moved,27,10,bekend,1
Ontroering_Moved,63,11,bekend,1
Ontroering_Moved,88,10,bekend,2
Opluchting_Relief,61,6,bekend,1
Opluchting_Relief,82,6,bekend,1
Opluchting_Relief,148,6,bekend,1
Opluchting_Relief,174,6,bekend,1
Opwinding_Excitement,186,7,bekend,1
Verrassing_PositiveSurprise,189,11,bekend,1
Schadenfreude,20,2,bekend,1
Schadenfreude,53,6,bekend,1
Schadenfreude,114,11,bekend,1
Triomf_Triumph,7,1,bekend,1
Verlichting_Elevation,153,15,bekend,1
Verwondering_Awe,1,14,bekend,1
Verwondering_Awe,41,11,bekend,1
Verwondering_Awe,125,14,bekend,2
Verwondering_Awe,148,14,bekend,2
Verwondering_Awe,175,14,bekend,1
Zintuiglijk_SensoryPleasure,20,5,bekend,3
Zintuiglijk_SensoryPleasure,57,5,bekend,1
Bewondering_Adniration,184,3,bekendheid,1
Bewondering_Adniration,191,3,bekendheid,1
Gerespecteerd_Respected,14,11,bekendmaken,2
Verrassing_PositiveSurprise,55,0,bekendmaken,1
Amae,156,8,bekennen,1
Lust,28,8,bekennen,1
Verrassing_PositiveSurprise,172,0,bekennen,1
Bewondering_Adniration,45,3,beker,1
Dankbaarheid_Gratitude,79,11,beker,7
Euforie_Elation,87,1,beker,2
Euforie_Elation,189,1,beker,1
Triomf_Triumph,172,1,beker,1
Triomf_Triumph,184,1,beker,2
Triomf_Triumph,59,1,bekerfinale,1
Hoop_Hope,23,9,bekijk,1
Schadenfreude,67,12,bekijk,1
Amae,159,12,bekijken,1
Amusement,3,2,bekijken,1
Amusement,121,2,bekijken,1
Bewondering_Adniration,129,3,bekijken,1
Dankbaarheid_Gratitude,6,11,bekijken,1
Euforie_Elation,80,6,bekijken,1
Hoop_Hope,31,9,bekijken,1
Inspiratie_Inspiration,24,11,bekijken,1
Inspiratie_Inspiration,65,4,bekijken,1
Inspiratie_Inspiration,p69_0077,11,bekijken,1
Inspiratie_Inspiration,128,4,bekijken,1
Inspiratie_Inspiration,165,4,bekijken,1
Inspiratie_Inspiration,166,11,bekijken,1
Inspiratie_Inspiration,193,11,bekijken,1
Interesse_Interested,28,4,bekijken,1
Interesse_Interested,113,4,bekijken,1
Lust,122,8,bekijken,1
Ontroering_Moved,104,11,bekijken,1
Ontroering_Moved,148,10,bekijken,1
Opluchting_Relief,121,6,bekijken,1
Opluchting_Relief,182,6,bekijken,1
Opwinding_Excitement,71,7,bekijken,1
Verrassing_PositiveSurprise,153,12,bekijken,1
Schadenfreude,123,2,bekijken,2
Trots_Pride,125,13,bekijken,1
Verwondering_Awe,23,14,bekijken,1
Verwondering_Awe,99,14,bekijken,1
Verwondering_Awe,144,14,bekijken,1
Verwondering_Awe,169,14,bekijken,1
Vastberadenheid_Determination,44,11,beklemmen,1
Bewondering_Adniration,29,11,beklimmen,1
Verwondering_Awe,p69_0094,14,beklimmen,1
Verwondering_Awe,98,14,beklimmen,1
Tederheid_Tenderness,141,15,bekommeren,1
Verrassing_PositiveSurprise,145,0,bekostigen,1
Schadenfreude,183,10,bekritiseren,1
Amae,146,12,bel,1
Amae,178,12,bel,1
Amusement,109,11,bel,1
Dankbaarheid_Gratitude,182,12,bel,1
Euforie_Elation,36,11,bel,1
Euforie_Elation,60,6,bel,1
Hoop_Hope,56,9,bel,1
Inspiratie_Inspiration,110,11,bel,1
Opluchting_Relief,17,12,bel,1
Opluchting_Relief,38,6,bel,1
Opluchting_Relief,102,11,bel,2
Verrassing_PositiveSurprise,28,12,bel,1
Verrassing_PositiveSurprise,128,0,bel,1
Verrassing_PositiveSurprise,178,0,bel,1
Schadenfreude,147,11,bel,1
Trots_Pride,175,13,bel,1
Verrassing_PositiveSurprise,70,0,belabberd,1
Amusement,49,2,belachelijk,1
Amusement,172,2,belachelijk,1
Bewondering_Adniration,116,3,belachelijk,1
Gerespecteerd_Respected,29,16,belachelijk,2
Gerespecteerd_Respected,76,16,belachelijk,1
Gerespecteerd_Respected,88,16,belachelijk,1
Verrassing_PositiveSurprise,53,6,belachelijk,1
Verrassing_PositiveSurprise,88,6,belachelijk,1
Schadenfreude,71,2,belachelijk,2
Schadenfreude,82,11,belachelijk,1
Schadenfreude,126,11,belachelijk,1
Schadenfreude,159,11,belachelijk,1
Schadenfreude,190,11,belachelijk,1
Vastberadenheid_Determination,27,6,belachelijk,1
Dankbaarheid_Gratitude,194,12,beladen,2
Opluchting_Relief,99,11,beladen,1
Amae,20,12,belanden,1
Bewondering_Adniration,31,3,belanden,1
Euforie_Elation,26,11,belanden,1
Inspiratie_Inspiration,104,11,belanden,1
Interesse_Interested,186,4,belanden,1
Ontroering_Moved,13,10,belanden,1
Triomf_Triumph,110,12,belanden,1
Verlichting_Elevation,180,12,belanden,1
Verlichting_Elevation,186,11,belanden,1
Interesse_Interested,47,4,belang,1
Schadenfreude,164,12,belang,2
Vastberadenheid_Determination,133,6,belang,1
Amae,51,12,belangrijk,1
Amae,80,12,belangrijk,1
Amae,85,11,belangrijk,1
Amae,182,12,belangrijk,1
Amusement,55,2,belangrijk,1
Amusement,60,2,belangrijk,1
Bewondering_Adniration,35,3,belangrijk,1
Bewondering_Adniration,43,3,belangrijk,1
Bewondering_Adniration,54,11,belangrijk,1
Bewondering_Adniration,55,3,belangrijk,1
Bewondering_Adniration,87,3,belangrijk,1
Bewondering_Adniration,177,3,belangrijk,1
Dankbaarheid_Gratitude,13,12,belangrijk,1
Dankbaarheid_Gratitude,22,12,belangrijk,1
Dankbaarheid_Gratitude,28,12,belangrijk,1
Dankbaarheid_Gratitude,71,12,belangrijk,1
Dankbaarheid_Gratitude,72,11,belangrijk,1
Dankbaarheid_Gratitude,124,12,belangrijk,1
Dankbaarheid_Gratitude,126,12,belangrijk,1
Dankbaarheid_Gratitude,140,11,belangrijk,1
Dankbaarheid_Gratitude,178,12,belangrijk,1
Dankbaarheid_Gratitude,183,12,belangrijk,1
Euforie_Elation,37,11,belangrijk,1
Euforie_Elation,43,11,belangrijk,2
Euforie_Elation,54,11,belangrijk,1
Euforie_Elation,78,6,belangrijk,1
Euforie_Elation,133,6,belangrijk,1
Gerespecteerd_Respected,6,11,belangrijk,1
Gerespecteerd_Respected,13,16,belangrijk,2
Gerespecteerd_Respected,29,16,belangrijk,1
Gerespecteerd_Respected,30,16,belangrijk,2
Gerespecteerd_Respected,35,16,belangrijk,1
Gerespecteerd_Respected,54,16,belangrijk,2
Gerespecteerd_Respected,60,16,belangrijk,2
Gerespecteerd_Respected,67,16,belangrijk,1
Gerespecteerd_Respected,77,16,belangrijk,1
Gerespecteerd_Respected,120,16,belangrijk,1
Gerespecteerd_Respected,123,16,belangrijk,1
Gerespecteerd_Respected,165,16,belangrijk,1
Gerespecteerd_Respected,174,16,belangrijk,1
Gerespecteerd_Respected,176,16,belangrijk,1
Gerespecteerd_Respected,190,16,belangrijk,1
Hoop_Hope,19,9,belangrijk,1
Hoop_Hope,123,9,belangrijk,1
Hoop_Hope,148,9,belangrijk,1
Hoop_Hope,165,9,belangrijk,2
Hoop_Hope,199,9,belangrijk,1
Inspiratie_Inspiration,9,11,belangrijk,1
Inspiratie_Inspiration,29,14,belangrijk,2
Inspiratie_Inspiration,43,11,belangrijk,1
Inspiratie_Inspiration,49,11,belangrijk,1
Inspiratie_Inspiration,56,11,belangrijk,1
Inspiratie_Inspiration,85,4,belangrijk,1
Inspiratie_Inspiration,105,11,belangrijk,1
Inspiratie_Inspiration,107,11,belangrijk,1
Inspiratie_Inspiration,177,11,belangrijk,1
Interesse_Interested,23,4,belangrijk,1
Interesse_Interested,77,4,belangrijk,1
Interesse_Interested,89,4,belangrijk,1
Interesse_Interested,165,11,belangrijk,1
Interesse_Interested,199,11,belangrijk,1
Lust,18,8,belangrijk,1
Lust,p69_0094,8,belangrijk,1
Lust,89,8,belangrijk,1
Lust,105,8,belangrijk,1
Lust,140,8,belangrijk,2
Lust,167,11,belangrijk,1
Ontroering_Moved,29,10,belangrijk,1
Ontroering_Moved,77,13,belangrijk,2
Ontroering_Moved,126,14,belangrijk,1
Opluchting_Relief,35,11,belangrijk,1
Opluchting_Relief,85,11,belangrijk,1
Opluchting_Relief,169,12,belangrijk,1
Opluchting_Relief,171,11,belangrijk,1
Opluchting_Relief,175,11,belangrijk,1
Opluchting_Relief,194,6,belangrijk,1
Opluchting_Relief,196,11,belangrijk,1
Verrassing_PositiveSurprise,37,0,belangrijk,1
Verrassing_PositiveSurprise,64,0,belangrijk,1
Verrassing_PositiveSurprise,182,11,belangrijk,1
Schadenfreude,35,11,belangrijk,2
Schadenfreude,43,11,belangrijk,1
Schadenfreude,120,11,belangrijk,1
Schadenfreude,129,6,belangrijk,1
Schadenfreude,137,11,belangrijk,1
Tederheid_Tenderness,140,11,belangrijk,1
Tederheid_Tenderness,167,11,belangrijk,1
Triomf_Triumph,22,6,belangrijk,1
Triomf_Triumph,41,1,belangrijk,1
Triomf_Triumph,60,1,belangrijk,1
Triomf_Triumph,85,11,belangrijk,2
Triomf_Triumph,107,11,belangrijk,1
Triomf_Triumph,113,1,belangrijk,1
Triomf_Triumph,137,11,belangrijk,1
Triomf_Triumph,139,1,belangrijk,1
Triomf_Triumph,167,11,belangrijk,1
Trots_Pride,2,13,belangrijk,1
Trots_Pride,35,11,belangrijk,1
Trots_Pride,43,13,belangrijk,1
